flight_id,date,carrier,flight_number,tail_number,origin,dest,sched_dep_local,delay_probability,risk_band,predicted_delayed_15,top_reason,reason_details,recommended_action,actual_delayed_15,actual_dep_delay_min,actual_delay_cause
2015-01-08_MQ3673,2015-01-08,MQ,3673,N636MQ,ORD,CMI,20:35,0.9868,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_MQ3039,2015-01-08,MQ,3039,N851MQ,ORD,ALO,20:10,0.9865,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-05_MQ3310,2015-01-05,MQ,3310,N691MQ,ORD,CVG,20:15,0.9864,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Weather pressure at origin (1.29); Congested departure bank (0.45),Review carrier-controlled turnaround tasks and crew readiness.,,,weather
2015-01-08_UA688,2015-01-08,UA,688,N478UA,ORD,LGA,16:00,0.9861,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,46.0,weather
2015-01-08_MQ2933,2015-01-08,MQ,2933,N612MQ,ORD,EVV,20:15,0.9859,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_MQ3319,2015-01-08,MQ,3319,N818MQ,ORD,CMI,19:05,0.9856,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,172.0,late_aircraft
2015-01-08_UA1145,2015-01-08,UA,1145,N75428,ORD,LAX,15:06,0.9855,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,106.0,weather
2015-01-08_OO5582,2015-01-08,OO,5582,N117SY,ORD,ATL,16:23,0.9855,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,287.0,carrier
2015-01-11_MQ3070,2015-01-11,MQ,3070,N503MQ,ORD,CMH,20:35,0.9852,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,weather
2015-01-11_MQ3139,2015-01-11,MQ,3139,N602MQ,ORD,DBQ,21:50,0.9849,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Late inbound aircraft cascade (0.54),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,115.0,late_aircraft
2015-01-08_MQ3676,2015-01-08,MQ,3676,N819MQ,ORD,LEX,19:10,0.9849,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,89.0,weather
2015-01-08_MQ3229,2015-01-08,MQ,3229,N542MQ,ORD,XNA,18:25,0.9848,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Weather pressure at origin (1.29); Late inbound aircraft cascade (1.12),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-11_MQ3078,2015-01-11,MQ,3078,N505MQ,ORD,SYR,21:45,0.9848,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.52),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,weather
2015-01-05_MQ2933,2015-01-05,MQ,2933,N636MQ,ORD,EVV,20:15,0.9845,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Weather pressure at origin (1.29); Congested departure bank (0.45),Review carrier-controlled turnaround tasks and crew readiness.,1.0,34.0,nas
2015-01-11_MQ3185,2015-01-11,MQ,3185,N539MQ,ORD,COU,19:55,0.9844,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,48.0,nas
2015-01-11_MQ3369,2015-01-11,MQ,3369,N640MQ,ORD,BMI,19:15,0.9843,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_MQ3690,2015-01-08,MQ,3690,N909MQ,ORD,MLI,14:50,0.9842,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Late inbound aircraft cascade (0.97),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,weather
2015-01-05_MQ2919,2015-01-05,MQ,2919,N0EGMQ,ORD,LIT,17:25,0.9842,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Destination/network pattern: LIT (0.72); Late inbound aircraft cascade (0.72),Review carrier-controlled turnaround tasks and crew readiness.,1.0,142.0,carrier
2015-01-08_AA99,2015-01-08,AA,99,N3MEAA,ORD,PDX,16:00,0.9841,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Destination/network pattern: PDX (0.74); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,96.0,late_aircraft
2015-01-08_MQ3174,2015-01-08,MQ,3174,N531MQ,ORD,LIT,21:55,0.984,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Destination/network pattern: LIT (0.72); Weather pressure at origin (0.58),Review carrier-controlled turnaround tasks and crew readiness.,,,carrier
2015-01-11_MQ3619,2015-01-11,MQ,3619,N661MQ,ORD,CWA,19:25,0.9839,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-11_MQ3699,2015-01-11,MQ,3699,N838MQ,ORD,RIC,20:58,0.9839,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-05_UA410,2015-01-05,UA,410,N826UA,ORD,BWI,21:40,0.9838,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Late inbound aircraft cascade (0.68); Carrier operating pattern: UA (0.52),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,256.0,weather
2015-01-11_MQ3233,2015-01-11,MQ,3233,N517MQ,ORD,XNA,20:40,0.9838,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,39.0,nas
2015-01-08_UA1539,2015-01-08,UA,1539,N41135,ORD,IAD,16:18,0.9836,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,165.0,weather
2015-01-11_MQ3421,2015-01-11,MQ,3421,N620MQ,ORD,FNT,21:25,0.9833,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.52),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,69.0,weather
2015-01-11_MQ3226,2015-01-11,MQ,3226,N644MQ,ORD,TYS,20:40,0.9832,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_EV3945,2015-01-08,EV,3945,N16918,ORD,SDF,16:40,0.9831,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_UA565,2015-01-08,UA,565,N459UA,ORD,LAS,15:21,0.9831,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,62.0,weather
2015-01-08_UA1622,2015-01-08,UA,1622,N17122,ORD,EWR,15:02,0.9831,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,34.0,nas
2015-01-08_MQ3203,2015-01-08,MQ,3203,N5PBMQ,ORD,CLE,17:15,0.983,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Late inbound aircraft cascade (0.82),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-11_MQ3608,2015-01-11,MQ,3608,N641MQ,ORD,GRB,20:55,0.9828,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,32.0,nas
2015-01-08_MQ3102,2015-01-08,MQ,3102,N688MQ,ORD,DAY,17:25,0.9828,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Late inbound aircraft cascade (0.50),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-11_MQ2997,2015-01-11,MQ,2997,N0EGMQ,ORD,BNA,19:05,0.9828,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,0.0,4.0,nas
2015-01-05_MQ3070,2015-01-05,MQ,3070,N526MQ,ORD,CMH,20:40,0.9828,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Weather pressure at origin (1.29); Late inbound aircraft cascade (0.57),Review carrier-controlled turnaround tasks and crew readiness.,,,carrier
2015-01-08_MQ3289,2015-01-08,MQ,3289,N610MQ,ORD,SUX,14:40,0.9827,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Destination/network pattern: SUX (0.40),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,286.0,weather
2015-01-05_MQ2959,2015-01-05,MQ,2959,N688MQ,ORD,FAR,20:30,0.9825,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Weather pressure at origin (1.29); Late inbound aircraft cascade (0.89),Review carrier-controlled turnaround tasks and crew readiness.,,165.0,carrier
2015-01-05_MQ2929,2015-01-05,MQ,2929,N674MQ,ORD,RST,15:20,0.9824,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Late inbound aircraft cascade (0.86); Destination/network pattern: RST (0.82),Review carrier-controlled turnaround tasks and crew readiness.,,,carrier
2015-01-11_MQ3383,2015-01-11,MQ,3383,N521MQ,ORD,XNA,19:35,0.9823,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,36.0,nas
2015-01-05_MQ3201,2015-01-05,MQ,3201,N507MQ,ORD,BNA,20:10,0.982,high,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Weather pressure at origin (1.29); Congested departure bank (0.45),Review carrier-controlled turnaround tasks and crew readiness.,,,carrier
2015-01-08_OO6225,2015-01-08,OO,6225,N118SY,ORD,DFW,15:00,0.982,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,weather
2015-01-11_MQ3442,2015-01-11,MQ,3442,N646MQ,ORD,CMI,21:25,0.982,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.52),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,30.0,nas
2015-01-08_OO5345,2015-01-08,OO,5345,N494CA,ORD,MKE,16:47,0.9819,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,weather
2015-01-11_MQ3201,2015-01-11,MQ,3201,N544MQ,ORD,BNA,20:05,0.9819,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,95.0,weather
2015-01-11_MQ2932,2015-01-11,MQ,2932,N630MQ,ORD,LSE,19:50,0.9817,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_OO5436,2015-01-08,OO,5436,N701BR,ORD,SPI,16:46,0.9816,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Late inbound aircraft cascade (0.53); Carrier operating pattern: OO (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,weather
2015-01-11_MQ3124,2015-01-11,MQ,3124,N661MQ,ORD,TVC,19:55,0.9816,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.38),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,74.0,nas
2015-01-08_EV3936,2015-01-08,EV,3936,N48901,ORD,ATW,16:50,0.9815,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-11_MQ2921,2015-01-11,MQ,2921,N637MQ,ORD,MSN,20:45,0.9813,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_UA446,2015-01-08,UA,446,N855UA,ORD,MCI,15:34,0.981,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,197.0,late_aircraft
2015-01-05_UA411,2015-01-05,UA,411,N845UA,ORD,DTW,21:41,0.98,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: UA (0.52); Congested departure bank (0.52),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,191.0,weather
2015-01-05_EV6034,2015-01-05,EV,6034,N16961,ORD,ELM,21:00,0.98,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Congested departure bank (0.52); Carrier operating pattern: EV (0.34),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,178.0,weather
2015-01-05_UA606,2015-01-05,UA,606,N844UA,ORD,DCA,21:00,0.9799,high,1,Weather pressure at origin,Weather pressure at origin (2.71); Carrier operating pattern: UA (0.52); Congested departure bank (0.52),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,247.0,late_aircraft
2015-01-08_MQ3233,2015-01-08,MQ,3233,N520MQ,ORD,XNA,20:40,0.9797,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Congested departure bank (0.45),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,107.0,weather
2015-01-08_MQ3675,2015-01-08,MQ,3675,N9EAMQ,ORD,MEM,17:25,0.9796,high,1,Weather pressure at origin,Weather pressure at origin (2.00); Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,,,nas
2015-01-08_UA1272,2015-01-08,UA,1272,N33103,ORD,EWR,16:02,0.9796,high,1,Weather pressure at origin,Weather pressure at origin (4.13); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,233.0,late_aircraft
